city,segment_id,time_bucket,timestamp,currentSpeed,freeFlowSpeed,jamFactor,confidence,lat,lon,source,provider,segment_name,weather_cell_id,roadClosure,date,dedup_records_collapsed,dedup_duplicate_key_rows
hanoi,HN_002,2026-05-15 19:25:00,2026-05-15 19:27:54.807392,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 19:40:00,2026-05-15 19:42:59.438163,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 19:55:00,2026-05-15 19:58:04.413169,25.0,35.0,2.86,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 20:10:00,2026-05-15 20:13:09.172173,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 20:25:00,2026-05-15 20:28:13.959182,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 20:40:00,2026-05-15 20:43:18.963993,29.0,37.0,2.16,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 20:55:00,2026-05-15 20:58:24.204171,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 21:10:00,2026-05-15 21:13:28.966253,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 22:10:00,2026-05-15 22:11:22.318880,29.0,37.0,2.16,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-15 23:10:00,2026-05-15 23:11:29.435165,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40
hanoi,HN_002,2026-05-16 00:10:00,2026-05-16 00:11:37.048167,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 01:10:00,2026-05-16 01:11:44.544628,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 02:10:00,2026-05-16 02:11:52.592950,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 03:10:00,2026-05-16 03:11:59.936321,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:30:00,2026-05-16 10:34:49.125803,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:35:00,2026-05-16 10:35:49.557310,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:40:00,2026-05-16 10:40:53.483538,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:45:00,2026-05-16 10:47:51.896214,24.5,36.5,3.285,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:50:00,2026-05-16 10:52:55.893783,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 10:55:00,2026-05-16 10:57:59.432373,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:05:00,2026-05-16 11:08:08.194163,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:15:00,2026-05-16 11:18:11.734643,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:20:00,2026-05-16 11:21:05.588251,22.5,36.5,3.835,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:30:00,2026-05-16 11:31:10.041229,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:40:00,2026-05-16 11:41:14.525966,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 11:50:00,2026-05-16 11:51:18.596637,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:00:00,2026-05-16 12:01:23.116717,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:10:00,2026-05-16 12:13:53.331640,24.0,36.5,3.425,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:20:00,2026-05-16 12:23:58.051057,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:30:00,2026-05-16 12:34:02.869605,23.0,36.0,3.61,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:40:00,2026-05-16 12:44:06.949413,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 12:50:00,2026-05-16 12:54:11.556319,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:00:00,2026-05-16 13:04:16.048340,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:10:00,2026-05-16 13:14:20.238391,23.0,36.0,3.61,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:20:00,2026-05-16 13:24:24.868441,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:30:00,2026-05-16 13:30:29.386358,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:35:00,2026-05-16 13:35:33.193314,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:40:00,2026-05-16 13:40:37.047318,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:45:00,2026-05-16 13:45:41.469409,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:50:00,2026-05-16 13:50:45.421833,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 13:55:00,2026-05-16 13:55:49.423088,26.0,35.0,2.57,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:00:00,2026-05-16 14:01:04.064829,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:05:00,2026-05-16 14:06:07.937230,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:10:00,2026-05-16 14:11:11.900585,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:15:00,2026-05-16 14:16:16.324449,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:20:00,2026-05-16 14:21:20.258754,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:25:00,2026-05-16 14:26:24.130473,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:30:00,2026-05-16 14:31:28.369838,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:35:00,2026-05-16 14:36:32.223484,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:40:00,2026-05-16 14:41:36.081830,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:45:00,2026-05-16 14:46:40.406457,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:50:00,2026-05-16 14:51:44.342296,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 14:55:00,2026-05-16 14:56:48.268444,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:00:00,2026-05-16 15:01:52.756363,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:05:00,2026-05-16 15:06:56.649503,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:10:00,2026-05-16 15:12:00.581339,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:15:00,2026-05-16 15:17:05.033318,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:20:00,2026-05-16 15:22:08.898470,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:25:00,2026-05-16 15:27:12.715295,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:30:00,2026-05-16 15:32:17.467280,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:35:00,2026-05-16 15:37:21.354128,25.0,36.0,3.06,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:40:00,2026-05-16 15:42:25.207142,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:45:00,2026-05-16 15:47:29.592564,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:50:00,2026-05-16 15:52:33.504419,25.0,36.0,3.06,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 15:55:00,2026-05-16 15:57:37.369375,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 16:00:00,2026-05-16 16:02:41.735185,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 16:15:00,2026-05-16 16:19:25.131346,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 16:20:00,2026-05-16 16:24:30.654447,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 16:25:00,2026-05-16 16:29:34.760841,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 18:45:00,2026-05-16 18:47:19.607108,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 18:50:00,2026-05-16 18:52:23.589250,27.0,35.0,2.29,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 18:55:00,2026-05-16 18:57:27.149105,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:00:00,2026-05-16 19:02:30.654827,25.0,36.0,3.06,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:05:00,2026-05-16 19:07:34.609461,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:10:00,2026-05-16 19:12:38.109067,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:15:00,2026-05-16 19:17:41.642438,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:20:00,2026-05-16 19:22:45.645022,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:25:00,2026-05-16 19:27:49.128041,23.0,36.0,3.61,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:30:00,2026-05-16 19:32:52.667624,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:35:00,2026-05-16 19:37:56.606097,26.0,36.0,2.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:40:00,2026-05-16 19:43:00.167086,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:45:00,2026-05-16 19:48:03.765114,27.0,37.0,2.7,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:50:00,2026-05-16 19:53:07.732002,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 19:55:00,2026-05-16 19:58:11.323382,25.0,36.0,3.06,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:00:00,2026-05-16 20:03:14.930545,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:05:00,2026-05-16 20:08:18.861599,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:10:00,2026-05-16 20:13:22.458174,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:15:00,2026-05-16 20:18:26.014547,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:20:00,2026-05-16 20:23:30.003253,28.0,35.0,2.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:25:00,2026-05-16 20:28:33.545638,28.0,37.0,2.43,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:30:00,2026-05-16 20:33:37.284001,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 20:35:00,2026-05-16 20:38:41.263029,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-16 23:05:00,2026-05-16 23:06:06.388171,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-16,40,40
hanoi,HN_002,2026-05-17 00:05:00,2026-05-17 00:06:10.752193,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 01:05:00,2026-05-17 01:06:15.552955,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 02:05:00,2026-05-17 02:06:20.483948,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 03:05:00,2026-05-17 03:06:25.456947,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 04:05:00,2026-05-17 04:06:30.772361,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 05:05:00,2026-05-17 05:06:36.471778,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:05:00,2026-05-17 06:06:43.183659,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:30:00,2026-05-17 06:30:18.813979,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:35:00,2026-05-17 06:35:24.224927,29.0,36.0,1.94,0.999094,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:40:00,2026-05-17 06:40:29.884022,30.0,36.0,1.67,0.999088,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:45:00,2026-05-17 06:45:34.833584,29.0,36.0,1.94,0.998734,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:50:00,2026-05-17 06:50:40.362412,29.0,36.0,1.94,0.999549,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 06:55:00,2026-05-17 06:55:45.649447,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:00:00,2026-05-17 07:00:50.800922,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:05:00,2026-05-17 07:05:58.018675,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:10:00,2026-05-17 07:11:03.090875,29.0,36.0,1.94,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:15:00,2026-05-17 07:16:08.050235,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:20:00,2026-05-17 07:21:14.533022,29.0,36.0,1.94,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:25:00,2026-05-17 07:26:19.491671,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:30:00,2026-05-17 07:31:24.137078,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:35:00,2026-05-17 07:36:30.762001,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:40:00,2026-05-17 07:41:35.768462,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:45:00,2026-05-17 07:46:42.798339,28.0,36.0,2.22,0.999552,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:50:00,2026-05-17 07:51:49.080962,36.0,36.0,0.0,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 07:55:00,2026-05-17 07:56:53.965718,28.0,36.0,2.22,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:00:00,2026-05-17 08:01:58.789733,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:05:00,2026-05-17 08:07:04.192834,27.0,36.0,2.5,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:10:00,2026-05-17 08:12:09.508036,27.0,35.0,2.29,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:15:00,2026-05-17 08:17:14.360223,27.0,36.0,2.5,0.999552,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:20:00,2026-05-17 08:22:22.006565,27.0,36.0,2.5,0.999545,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:25:00,2026-05-17 08:27:26.729862,25.0,36.0,3.06,0.999549,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:30:00,2026-05-17 08:32:33.114102,27.0,35.0,2.29,0.999552,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:35:00,2026-05-17 08:37:41.307295,27.0,37.0,2.7,0.999549,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:40:00,2026-05-17 08:42:47.724824,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:45:00,2026-05-17 08:47:53.773611,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
hanoi,HN_002,2026-05-17 08:50:00,2026-05-17 08:52:59.317171,26.0,35.0,2.57,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-17,40,40
