city,segment_id,time_bucket,timestamp,currentSpeed,freeFlowSpeed,jamFactor,confidence,lat,lon,date,hour_of_day,day_of_week,day_of_month,is_weekend,is_peak_hour,congestion_ratio,speed_lag_1,congestion_lag_1,speed_lag_2,congestion_lag_2,speed_lag_3,congestion_lag_3,speed_lag_4,congestion_lag_4,speed_lag_5,congestion_lag_5,speed_lag_6,congestion_lag_6,speed_lag_7,congestion_lag_7,speed_lag_8,congestion_lag_8,speed_lag_9,congestion_lag_9,speed_lag_10,congestion_lag_10,speed_lag_11,congestion_lag_11,speed_lag_12,congestion_lag_12,speed_trend_1,speed_trend_2,speed_acceleration,speed_rolling_avg_15m,speed_rolling_avg_30m,speed_rolling_avg_60m,congestion_rolling_avg_15m,congestion_rolling_avg_30m,congestion_rolling_avg_60m,speed_volatility_15m,speed_volatility_30m,weather_temperature,weather_humidity,weather_rain_1h,weather_wind_speed,has_rain,weather_severity,has_accident,has_any_event,news_event_count_1h,news_event_count_3h,news_event_count_6h,accident_count_1h,max_event_severity_1h,max_event_severity_6h,avg_traffic_relevance_score_6h,has_recent_accident,target_speed,split
hanoi,HN_004,2026-05-14 14:55:00,2026-05-14 14:58:25.023564,23.0,32.0,2.81,1.0,21.0128,105.8156,2026-05-14,14,3,14,0,0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,32.0,0.0,23.0,0.28125,25.0,0.21875,24.0,0.25,20.0,0.375,-2.0,2.0,-4.0,23.666666666666668,23.833333333333332,24.166666666666668,0.2604166666666667,0.2552083333333333,0.24479166666666666,1.1547005383792515,1.4719601443879746,36.86,34.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_003,2026-05-14 14:55:00,2026-05-14 14:58:25.023564,27.0,37.0,2.7,1.0,21.0285,105.7934,2026-05-14,14,3,14,0,0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,28.0,0.2432432432432432,1.0,-3.0,4.0,27.333333333333332,27.0,27.0,0.26126126126126126,0.27027027027027023,0.27027027027027023,1.5275252316519465,1.0954451150103321,37.04,33.0,0.0,2.97,0,0,0,1,0,1,1,0,0,3,0.95,0,27.0,train
hanoi,HN_001,2026-05-14 14:55:00,2026-05-14 14:58:25.023564,26.0,37.0,2.97,1.0,20.9956,105.822,2026-05-14,14,3,14,0,0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,24.0,0.3513513513513513,26.0,0.2777777777777778,25.0,0.3055555555555556,25.0,0.32432432432432434,25.0,0.32432432432432434,-1.0,2.0,-3.0,26.0,26.0,25.416666666666668,0.2972972972972973,0.29091591591591587,0.30518018018018017,1.0,0.8944271909999159,36.86,34.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_004,2026-05-14 15:00:00,2026-05-14 15:03:30.147043,24.0,32.0,2.5,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,32.0,0.0,23.0,0.28125,25.0,0.21875,24.0,0.25,0.0,-2.0,2.0,23.666666666666668,24.0,24.416666666666668,0.2604166666666667,0.25,0.23697916666666666,1.1547005383792515,1.2649110640673518,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_002,2026-05-14 15:00:00,2026-05-14 15:03:30.147043,26.0,37.0,2.97,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,24.0,0.33333333333333337,26.0,0.29729729729729726,26.0,0.2777777777777778,25.0,0.3055555555555556,27.0,0.25,28.0,0.2432432432432432,1.0,-2.0,3.0,26.0,26.5,26.25,0.28428428428428426,0.27727727727727725,0.28090590590590586,1.0,1.0488088481701516,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_001,2026-05-14 15:00:00,2026-05-14 15:03:30.147043,25.0,37.0,3.24,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,24.0,0.3513513513513513,26.0,0.2777777777777778,25.0,0.3055555555555556,25.0,0.32432432432432434,0.0,-1.0,1.0,26.333333333333332,25.833333333333332,25.5,0.2882882882882883,0.29542042042042044,0.30292792792792794,0.5773502691896258,0.752772652709081,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_005,2026-05-14 15:00:00,2026-05-14 15:03:30.147043,26.0,35.0,2.57,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,25.0,0.2857142857142857,23.0,0.32352941176470584,26.0,0.23529411764705888,26.0,0.2571428571428571,25.0,0.2647058823529411,26.0,0.23529411764705888,0.0,-1.0,1.0,25.333333333333332,25.5,25.333333333333332,0.2619047619047619,0.26078431372549016,0.26386554621848735,0.5773502691896258,0.8366600265340756,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_003,2026-05-14 15:00:00,2026-05-14 15:03:30.147043,27.0,37.0,2.7,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,0.0,1.0,-1.0,26.666666666666668,27.0,26.916666666666668,0.27927927927927926,0.27027027027027023,0.27252252252252246,0.5773502691896258,1.0954451150103321,37.01,35.0,0.0,2.97,0,0,0,1,0,1,1,0,0,3,0.95,0,29.0,train
hanoi,HN_004,2026-05-14 15:05:00,2026-05-14 15:08:37.058555,22.0,32.0,3.12,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,32.0,0.0,23.0,0.28125,25.0,0.21875,1.0,0.0,1.0,23.333333333333332,24.0,24.416666666666668,0.2708333333333333,0.25,0.23697916666666666,0.5773502691896258,1.2649110640673518,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,20.0,train
hanoi,HN_002,2026-05-14 15:05:00,2026-05-14 15:08:37.058555,26.0,37.0,2.97,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,24.0,0.33333333333333337,26.0,0.29729729729729726,26.0,0.2777777777777778,25.0,0.3055555555555556,27.0,0.25,0.0,1.0,-1.0,25.666666666666668,26.166666666666668,26.083333333333332,0.30005005005005003,0.2862862862862863,0.28541041041041043,0.5773502691896258,0.752772652709081,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_001,2026-05-14 15:05:00,2026-05-14 15:08:37.058555,27.0,37.0,2.7,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,24.0,0.3513513513513513,26.0,0.2777777777777778,25.0,0.3055555555555556,-1.0,0.0,-1.0,25.666666666666668,25.666666666666668,25.5,0.3063063063063063,0.30317817817817816,0.30292792792792794,0.5773502691896258,0.816496580927726,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_005,2026-05-14 15:05:00,2026-05-14 15:08:37.058555,25.0,34.0,2.65,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.2647058823529411,26.0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,25.0,0.2857142857142857,23.0,0.32352941176470584,26.0,0.23529411764705888,26.0,0.2571428571428571,25.0,0.2647058823529411,1.0,0.0,1.0,25.333333333333332,25.333333333333332,25.333333333333332,0.269187675070028,0.2655462184873949,0.26568627450980387,0.5773502691896258,0.5163977794943222,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_003,2026-05-14 15:05:00,2026-05-14 15:08:37.058555,27.0,36.0,2.5,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,0.0,0.0,0.0,27.0,27.0,26.916666666666668,0.2702702702702703,0.27027027027027023,0.27252252252252246,0.0,1.0954451150103321,36.96,35.0,0.0,2.97,0,0,0,1,0,1,1,0,0,3,0.95,0,28.0,train
hanoi,HN_005,2026-05-14 15:10:00,2026-05-14 15:13:42.355542,23.0,35.0,3.43,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.34285714285714286,25.0,0.2647058823529411,26.0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,25.0,0.2857142857142857,23.0,0.32352941176470584,26.0,0.23529411764705888,26.0,0.2571428571428571,-1.0,1.0,-2.0,25.333333333333332,25.333333333333332,25.333333333333332,0.2621848739495798,0.2655462184873949,0.26568627450980387,0.5773502691896258,0.5163977794943222,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,21.0,train
hanoi,HN_002,2026-05-14 15:10:00,2026-05-14 15:13:42.355542,25.0,37.0,3.24,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,24.0,0.33333333333333337,26.0,0.29729729729729726,26.0,0.2777777777777778,25.0,0.3055555555555556,0.0,0.0,0.0,26.0,26.0,26.0,0.29729729729729726,0.2907907907907908,0.28935185185185186,0.0,0.6324555320336759,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,26.0,train
hanoi,HN_001,2026-05-14 15:10:00,2026-05-14 15:13:42.355542,26.0,37.0,2.97,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,24.0,0.3513513513513513,26.0,0.2777777777777778,2.0,-1.0,3.0,26.0,26.0,25.666666666666668,0.2972972972972973,0.29729729729729726,0.29998748748748744,1.0,0.8944271909999159,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_004,2026-05-14 15:10:00,2026-05-14 15:13:42.355542,24.0,32.0,2.5,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.25,22.0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,32.0,0.0,23.0,0.28125,-2.0,1.0,-3.0,23.0,23.333333333333332,24.166666666666668,0.28125,0.2708333333333333,0.24479166666666666,1.0,1.0327955589886446,36.86,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,23.0,train
hanoi,HN_003,2026-05-14 15:10:00,2026-05-14 15:13:42.355542,25.0,36.0,3.06,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.3055555555555556,27.0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,27.0,0.2702702702702703,0.0,0.0,0.0,27.0,27.166666666666668,26.916666666666668,0.26351351351351354,0.2623873873873874,0.2708333333333333,0.0,0.983192080250175,37.05,34.0,0.0,3.34,0,0,0,1,0,1,1,0,0,3,0.95,0,27.0,train
hanoi,HN_002,2026-05-14 15:15:00,2026-05-14 15:18:47.261699,24.0,36.0,3.33,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.33333333333333337,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,24.0,0.33333333333333337,26.0,0.29729729729729726,26.0,0.2777777777777778,-1.0,0.0,-1.0,25.666666666666668,25.833333333333332,26.0,0.3063063063063063,0.2952952952952953,0.2909159159159159,0.5773502691896258,0.752772652709081,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_003,2026-05-14 15:15:00,2026-05-14 15:18:47.261699,26.0,37.0,2.97,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,-2.0,0.0,-2.0,26.333333333333332,26.5,26.75,0.2752752752752753,0.2772772772772773,0.27377377377377377,1.1547005383792515,0.8366600265340756,37.05,34.0,0.0,3.34,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_005,2026-05-14 15:15:00,2026-05-14 15:18:47.261699,23.0,35.0,3.43,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.34285714285714286,23.0,0.34285714285714286,25.0,0.2647058823529411,26.0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,25.0,0.2857142857142857,23.0,0.32352941176470584,26.0,0.23529411764705888,-2.0,-1.0,-1.0,24.666666666666668,25.0,25.083333333333332,0.28823529411764703,0.27507002801120445,0.27282913165266104,1.5275252316519465,1.0954451150103321,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_001,2026-05-14 15:15:00,2026-05-14 15:18:47.261699,25.0,37.0,3.24,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.32432432432432434,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,24.0,0.3513513513513513,-1.0,2.0,-3.0,26.0,26.166666666666668,25.666666666666668,0.2972972972972973,0.29279279279279274,0.30161411411411404,1.0,0.752772652709081,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,21.0,train
hanoi,HN_004,2026-05-14 15:15:00,2026-05-14 15:18:47.261699,22.0,32.0,3.12,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.3125,24.0,0.25,22.0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,32.0,0.0,2.0,-2.0,4.0,23.333333333333332,23.5,24.25,0.2708333333333333,0.265625,0.2421875,1.1547005383792515,1.0488088481701516,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,21.0,train
hanoi,HN_005,2026-05-14 15:20:00,2026-05-14 15:23:52.411634,22.0,35.0,3.71,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.37142857142857144,23.0,0.34285714285714286,23.0,0.34285714285714286,25.0,0.2647058823529411,26.0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,25.0,0.2857142857142857,23.0,0.32352941176470584,0.0,-2.0,2.0,23.666666666666668,24.5,24.833333333333332,0.3168067226890756,0.29299719887955183,0.2817927170868347,1.1547005383792515,1.224744871391589,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_003,2026-05-14 15:20:00,2026-05-14 15:23:52.411634,26.0,37.0,2.97,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,1.0,-2.0,3.0,26.0,26.5,26.75,0.28428428428428426,0.2772772772772773,0.27377377377377377,1.0,0.8366600265340756,37.06,34.0,0.0,2.97,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_004,2026-05-14 15:20:00,2026-05-14 15:23:52.411634,22.0,32.0,3.12,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.3125,22.0,0.3125,24.0,0.25,22.0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,22.0,0.3125,23.0,0.28125,-2.0,2.0,-4.0,22.666666666666668,23.0,23.416666666666668,0.2916666666666667,0.28125,0.2682291666666667,1.1547005383792515,0.8944271909999159,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,19.0,train
hanoi,HN_002,2026-05-14 15:20:00,2026-05-14 15:23:52.411634,24.0,37.0,3.51,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.3513513513513513,24.0,0.33333333333333337,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,24.0,0.33333333333333337,26.0,0.29729729729729726,-1.0,-1.0,0.0,25.0,25.333333333333332,25.833333333333332,0.3183183183183183,0.3091841841841842,0.2955455455455455,1.0,0.816496580927726,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,24.0,train
hanoi,HN_001,2026-05-14 15:20:00,2026-05-14 15:23:52.411634,25.0,37.0,3.24,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.32432432432432434,25.0,0.32432432432432434,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,27.0,0.2702702702702703,24.0,0.33333333333333337,-1.0,-1.0,0.0,26.0,25.833333333333332,25.75,0.2972972972972973,0.30180180180180183,0.2993618618618618,1.0,0.752772652709081,36.79,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_005,2026-05-14 15:30:00,2026-05-14 15:34:02.438546,21.0,35.0,4.0,1.0,20.9901,105.833,2026-05-14,15,3,14,0,0,0.4,23.0,0.34285714285714286,22.0,0.37142857142857144,23.0,0.34285714285714286,23.0,0.34285714285714286,25.0,0.2647058823529411,26.0,0.2571428571428571,25.0,0.2647058823529411,25.0,0.2857142857142857,26.0,0.23529411764705888,25.0,0.2857142857142857,25.0,0.2647058823529411,27.0,0.22857142857142854,1.0,-1.0,2.0,22.666666666666668,23.666666666666668,24.583333333333332,0.3523809523809524,0.3203081232492997,0.2905462184873949,0.5773502691896258,1.505545305418162,36.89,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,20.0,train
hanoi,HN_003,2026-05-14 15:30:00,2026-05-14 15:34:02.438546,26.0,37.0,2.97,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.29729729729729726,27.0,0.2702702702702703,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,27.0,0.2702702702702703,1.0,0.0,1.0,26.333333333333332,26.333333333333332,26.666666666666668,0.2882882882882883,0.28178178178178176,0.276026026026026,0.5773502691896258,0.816496580927726,37.06,34.0,0.0,2.97,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_001,2026-05-14 15:30:00,2026-05-14 15:34:02.438546,26.0,37.0,2.97,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.29729729729729726,25.0,0.32432432432432434,25.0,0.32432432432432434,25.0,0.32432432432432434,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,26.0,0.2777777777777778,0.0,0.0,0.0,25.0,25.5,25.666666666666668,0.32432432432432434,0.3108108108108108,0.30311561561561556,0.0,0.8366600265340756,36.89,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_004,2026-05-14 15:30:00,2026-05-14 15:34:02.438546,24.0,32.0,2.5,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.25,32.0,0.0,22.0,0.3125,22.0,0.3125,24.0,0.25,22.0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,24.0,0.25,10.0,0.0,10.0,25.333333333333332,24.333333333333332,24.166666666666668,0.20833333333333334,0.23958333333333334,0.24479166666666666,5.773502691896257,3.8815804341359033,36.89,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_002,2026-05-14 15:30:00,2026-05-14 15:34:02.438546,25.0,36.0,3.06,0.999545,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.3055555555555556,26.0,0.29729729729729726,24.0,0.3513513513513513,24.0,0.33333333333333337,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,28.0,0.2432432432432432,2.0,0.0,2.0,24.666666666666668,25.166666666666668,25.833333333333332,0.32732732732732733,0.31681681681681684,0.29704704704704704,1.1547005383792515,0.9831920802501751,36.89,35.0,0.0,2.78,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
hanoi,HN_001,2026-05-14 15:35:00,2026-05-14 15:39:07.790641,25.0,37.0,3.24,1.0,20.9956,105.822,2026-05-14,15,3,14,0,0,0.32432432432432434,26.0,0.29729729729729726,25.0,0.32432432432432434,25.0,0.32432432432432434,25.0,0.32432432432432434,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.32432432432432434,25.0,0.3055555555555556,1.0,0.0,1.0,25.333333333333332,25.666666666666668,25.666666666666668,0.3153153153153153,0.3063063063063063,0.3047422422422423,0.5773502691896258,0.816496580927726,35.83,40.0,0.0,2.38,0,0,0,1,0,1,1,0,0,3,0.95,0,21.0,train
hanoi,HN_004,2026-05-14 15:35:00,2026-05-14 15:39:07.790641,23.0,32.0,2.81,1.0,21.0128,105.8156,2026-05-14,15,3,14,0,0,0.28125,24.0,0.25,32.0,0.0,22.0,0.3125,22.0,0.3125,24.0,0.25,22.0,0.3125,24.0,0.25,23.0,0.28125,23.0,0.28125,25.0,0.21875,23.0,0.28125,26.0,0.1875,-8.0,10.0,-18.0,26.0,24.333333333333332,24.166666666666668,0.1875,0.23958333333333334,0.24479166666666666,5.291502622129181,3.8815804341359033,35.83,40.0,0.0,2.38,0,0,0,1,0,1,1,0,0,3,0.95,0,22.0,train
hanoi,HN_002,2026-05-14 15:35:00,2026-05-14 15:39:07.790641,27.0,37.0,2.7,1.0,20.9842,105.8412,2026-05-14,15,3,14,0,0,0.2702702702702703,25.0,0.3055555555555556,26.0,0.29729729729729726,24.0,0.3513513513513513,24.0,0.33333333333333337,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,26.0,0.29729729729729726,27.0,0.2702702702702703,-1.0,2.0,-3.0,25.0,25.0,25.583333333333332,0.31806806806806803,0.31819319319319317,0.3022397397397398,1.0,0.8944271909999159,35.83,40.0,0.0,2.38,0,0,0,1,0,1,1,0,0,3,0.95,0,23.0,train
hanoi,HN_003,2026-05-14 15:35:00,2026-05-14 15:39:07.790641,27.0,37.0,2.7,1.0,21.0285,105.7934,2026-05-14,15,3,14,0,0,0.2702702702702703,26.0,0.29729729729729726,27.0,0.2702702702702703,26.0,0.29729729729729726,26.0,0.29729729729729726,25.0,0.3055555555555556,27.0,0.25,27.0,0.2702702702702703,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.29729729729729726,29.0,0.21621621621621623,26.0,0.29729729729729726,-1.0,1.0,-2.0,26.333333333333332,26.166666666666668,26.583333333333332,0.2882882882882883,0.2862862862862863,0.2782782782782783,0.5773502691896258,0.752772652709081,37.01,40.0,0.0,2.21,0,0,0,1,0,1,1,0,0,3,0.95,0,25.0,train
